Source,CH2,CH4
Second,Volt,Volt
0.00004591500,-0.40000,3.04000
0.00004592000,-0.20000,3.12000
0.00004592500,-0.40000,3.12000
0.00004593000,-0.20000,3.12000
0.00004593500,-0.40000,3.12000
0.00004594000,-0.20000,3.04000
0.00004594500,-0.20000,3.12000
0.00004595000,-0.20000,3.04000
0.00004595500,-0.40000,3.12000
0.00004596000,-0.20000,3.20000
0.00004596500,-0.40000,3.12000
0.00004597000,-0.20000,3.12000
0.00004597500,-0.40000,3.12000
0.00004598000,-0.20000,3.04000
0.00004598500,-0.40000,3.12000
0.00004599000,-0.20000,3.12000
0.00004599500,-0.20000,3.12000
0.00004600000,-0.20000,3.04000
0.00004600500,-0.40000,3.12000
0.00004601000,-0.40000,3.12000
0.00004601500,-0.40000,3.12000
0.00004602000,-0.20000,3.12000
0.00004602500,-0.20000,3.12000
0.00004603000,-0.20000,3.12000
0.00004603500,-0.40000,3.12000
0.00004604000,-0.20000,3.12000
0.00004604500,-0.20000,3.04000
0.00004605000,-0.20000,3.12000
0.00004605500,-0.40000,3.20000
0.00004606000,-0.40000,3.12000
0.00004606500,-0.40000,3.12000
0.00004607000,-0.40000,3.04000
0.00004607500,-0.40000,3.12000
0.00004608000,-0.20000,3.12000
0.00004608500,-0.40000,3.12000
0.00004609000,-0.20000,3.12000
0.00004609500,-0.40000,3.04000
0.00004610000,-0.20000,3.12000
0.00004610500,-0.20000,3.12000
0.00004611000,-0.20000,3.12000
0.00004611500,-0.20000,3.04000
0.00004612000,-0.20000,3.20000
0.00004612500,-0.40000,3.12000
0.00004613000,-0.40000,3.04000
0.00004613500,-0.20000,3.12000
0.00004614000,-0.20000,3.20000
0.00004614500,-0.20000,3.20000
0.00004615000,-0.20000,3.12000
0.00004615500,-0.20000,3.12000
0.00004616000,-0.40000,3.12000
0.00004616500,-0.20000,3.12000
0.00004617000,-0.40000,3.20000
0.00004617500,-0.40000,3.04000
0.00004618000,-0.40000,3.04000
0.00004618500,-0.40000,3.12000
0.00004619000,-0.40000,3.12000
0.00004619500,-0.40000,3.12000
0.00004620000,-0.40000,3.12000
0.00004620500,-0.40000,3.12000
0.00004621000,-0.20000,3.12000
0.00004621500,-0.40000,3.12000
0.00004622000,-0.20000,3.12000
0.00004622500,-0.40000,3.12000
0.00004623000,-0.40000,3.12000
0.00004623500,-0.40000,3.12000
0.00004624000,-0.20000,3.12000
0.00004624500,-0.20000,3.04000
0.00004625000,-0.20000,3.20000
0.00004625500,-0.40000,3.12000
0.00004626000,-0.20000,3.04000
0.00004626500,-0.40000,3.12000
0.00004627000,-0.40000,3.12000
0.00004627500,-0.40000,3.12000
0.00004628000,-0.20000,3.12000
0.00004628500,-0.40000,3.12000
0.00004629000,-0.40000,3.12000
0.00004629500,-0.20000,3.04000
0.00004630000,-0.40000,3.12000
0.00004630500,-0.40000,3.12000
0.00004631000,-0.20000,3.12000
0.00004631500,-0.40000,3.12000
0.00004632000,-0.20000,3.04000
0.00004632500,-0.40000,3.12000
0.00004633000,-0.40000,3.12000
0.00004633500,-0.40000,3.12000
0.00004634000,-0.40000,3.04000
0.00004634500,-0.40000,3.12000
0.00004635000,-0.40000,3.12000
0.00004635500,-0.40000,3.12000
0.00004636000,-0.40000,3.20000
0.00004636500,-0.40000,3.12000
0.00004637000,-0.40000,3.12000
0.00004637500,-0.40000,3.12000
0.00004638000,-0.40000,3.12000
0.00004638500,-0.40000,3.12000
0.00004639000,-0.40000,3.12000
0.00004639500,-0.40000,3.12000
0.00004640000,-0.20000,3.12000
0.00004640500,-0.40000,3.12000
0.00004641000,-0.40000,3.12000
0.00004641500,-0.40000,3.04000
0.00004642000,-0.40000,3.12000
0.00004642500,-0.40000,3.12000
0.00004643000,-0.40000,3.12000
0.00004643500,-0.60000,3.12000
0.00004644000,-0.40000,3.12000
0.00004644500,-0.40000,3.12000
0.00004645000,-0.40000,3.12000
0.00004645500,-0.40000,3.12000
0.00004646000,-0.40000,3.12000
0.00004646500,-0.40000,3.12000
0.00004647000,-0.40000,3.04000
0.00004647500,-0.40000,3.12000
0.00004648000,-0.40000,3.12000
0.00004648500,-0.40000,3.12000
0.00004649000,-0.40000,3.12000
0.00004649500,-0.40000,3.12000
0.00004650000,-0.40000,3.12000
0.00004650500,-0.40000,3.04000
0.00004651000,-0.40000,3.12000
0.00004651500,-0.40000,3.12000
0.00004652000,-0.40000,3.12000
0.00004652500,-0.40000,3.04000
0.00004653000,-0.40000,3.12000
0.00004653500,-0.40000,3.12000
0.00004654000,-0.40000,3.12000
0.00004654500,-0.40000,3.04000
0.00004655000,-0.40000,3.12000
0.00004655500,-0.40000,3.12000
0.00004656000,-0.40000,3.04000
0.00004656500,-0.40000,3.12000
0.00004657000,-0.40000,3.04000
0.00004657500,-0.40000,3.12000
0.00004658000,-0.40000,3.12000
0.00004658500,-0.40000,3.12000
0.00004659000,-0.40000,3.12000
0.00004659500,-0.40000,3.20000
0.00004660000,-0.40000,3.12000
0.00004660500,-0.40000,3.12000
0.00004661000,-0.60000,3.12000
0.00004661500,-0.40000,3.12000
0.00004662000,-0.40000,3.12000
0.00004662500,-0.40000,3.12000
0.00004663000,-0.40000,3.04000
0.00004663500,-0.60000,3.04000
0.00004664000,-0.40000,3.12000
0.00004664500,-0.40000,3.12000
0.00004665000,-0.40000,3.04000
0.00004665500,-0.40000,3.12000
0.00004666000,-0.40000,3.12000
0.00004666500,-0.60000,3.12000
0.00004667000,-0.40000,3.12000
0.00004667500,-0.60000,3.12000
0.00004668000,-0.40000,3.04000
0.00004668500,-0.60000,3.12000
0.00004669000,-0.40000,3.12000
0.00004669500,-0.40000,3.04000
0.00004670000,-0.40000,3.12000
0.00004670500,-0.60000,3.04000
0.00004671000,-0.40000,3.12000
0.00004671500,-0.40000,3.12000
0.00004672000,-0.40000,3.04000
0.00004672500,-0.40000,3.12000
0.00004673000,-0.60000,3.12000
0.00004673500,-0.40000,3.12000
0.00004674000,-0.40000,3.12000
0.00004674500,-0.60000,3.12000
0.00004675000,-0.40000,3.12000
0.00004675500,-0.60000,3.12000
0.00004676000,-0.40000,3.04000
0.00004676500,-0.40000,3.12000
0.00004677000,-0.40000,3.12000
0.00004677500,-0.60000,3.12000
0.00004678000,-0.40000,3.12000
0.00004678500,-0.60000,3.12000
0.00004679000,-0.40000,3.12000
0.00004679500,-0.40000,3.12000
0.00004680000,-0.40000,3.12000
0.00004680500,-0.40000,3.04000
0.00004681000,-0.60000,3.20000
0.00004681500,-0.60000,3.12000
0.00004682000,-0.60000,3.12000
0.00004682500,-0.40000,3.12000
0.00004683000,-0.60000,3.20000
0.00004683500,-0.60000,3.20000
0.00004684000,-0.40000,3.12000
0.00004684500,-0.40000,3.12000
0.00004685000,-0.40000,3.04000
0.00004685500,-0.60000,3.12000
0.00004686000,-0.40000,3.12000
0.00004686500,-0.60000,3.12000
0.00004687000,-0.40000,3.12000
0.00004687500,-0.40000,3.12000
0.00004688000,-0.40000,3.12000
0.00004688500,-0.40000,3.12000
0.00004689000,-0.40000,3.12000
0.00004689500,-0.40000,3.12000
0.00004690000,-0.60000,3.12000
0.00004690500,-0.40000,3.12000
0.00004691000,-0.40000,3.12000
0.00004691500,-0.60000,3.12000
0.00004692000,-0.60000,3.04000
0.00004692500,-0.40000,3.12000
0.00004693000,-0.40000,3.12000
0.00004693500,-0.40000,3.20000
0.00004694000,-0.40000,3.12000
0.00004694500,-0.60000,3.12000
0.00004695000,-0.40000,3.12000
0.00004695500,-0.60000,3.12000
0.00004696000,-0.40000,3.12000
0.00004696500,-0.40000,3.12000
0.00004697000,-0.40000,3.12000
0.00004697500,-0.60000,3.04000
0.00004698000,-0.60000,3.12000
0.00004698500,-0.40000,3.12000
0.00004699000,-0.60000,3.12000
0.00004699500,-0.60000,3.04000
0.00004700000,-0.40000,3.20000
0.00004700500,-0.40000,3.12000
0.00004701000,-0.40000,3.04000
0.00004701500,-0.60000,3.20000
0.00004702000,-0.60000,3.12000
0.00004702500,-0.60000,3.12000
0.00004703000,-0.40000,3.20000
0.00004703500,-0.60000,3.12000
0.00004704000,-0.60000,3.04000
0.00004704500,-0.60000,3.04000
0.00004705000,-0.60000,3.12000
0.00004705500,-0.80000,3.20000
0.00004706000,-0.60000,3.12000
0.00004706500,-0.60000,3.12000
0.00004707000,-0.60000,3.12000
0.00004707500,-0.60000,3.12000
0.00004708000,-0.40000,3.12000
0.00004708500,-0.60000,3.12000
0.00004709000,-0.60000,3.04000
0.00004709500,-0.60000,3.12000
0.00004710000,-0.60000,3.04000
0.00004710500,-0.60000,3.12000
0.00004711000,-0.60000,3.12000
0.00004711500,-0.60000,3.12000
0.00004712000,-0.40000,3.04000
0.00004712500,-0.60000,3.04000
0.00004713000,-0.40000,3.12000
0.00004713500,-0.60000,3.12000
0.00004714000,-0.60000,3.12000
0.00004714500,-0.60000,3.04000
0.00004715000,-0.60000,3.20000
0.00004715500,-0.60000,3.12000
0.00004716000,-0.40000,3.12000
0.00004716500,-0.60000,3.12000
0.00004717000,-0.80000,3.20000
0.00004717500,-0.60000,3.12000
0.00004718000,-0.60000,3.20000
0.00004718500,-0.60000,3.12000
0.00004719000,-0.60000,3.12000
0.00004719500,-0.60000,3.12000
0.00004720000,-0.60000,3.12000
0.00004720500,-0.60000,3.04000
0.00004721000,-0.60000,3.04000
0.00004721500,-0.60000,3.12000
0.00004722000,-0.60000,3.04000
0.00004722500,-0.60000,3.04000
0.00004723000,-0.60000,3.12000
0.00004723500,-0.60000,3.12000
0.00004724000,-0.60000,3.12000
0.00004724500,-0.80000,3.12000
0.00004725000,-0.60000,3.12000
0.00004725500,-0.80000,3.12000
0.00004726000,-0.60000,3.12000
0.00004726500,-0.60000,3.04000
0.00004727000,-0.60000,3.12000
0.00004727500,-0.60000,3.12000
0.00004728000,-0.60000,3.04000
0.00004728500,-0.60000,3.12000
0.00004729000,-0.60000,3.12000
0.00004729500,-0.60000,3.04000
0.00004730000,-0.60000,3.04000
0.00004730500,-0.60000,3.12000
0.00004731000,-0.60000,3.12000
0.00004731500,-0.60000,3.12000
0.00004732000,-0.80000,3.12000
0.00004732500,-0.60000,3.12000
0.00004733000,-0.60000,3.20000
0.00004733500,-0.60000,3.12000
0.00004734000,-0.60000,3.04000
0.00004734500,-0.60000,3.12000
0.00004735000,-0.60000,3.04000
0.00004735500,-0.60000,3.12000
0.00004736000,-0.60000,3.04000
0.00004736500,-0.60000,3.12000
0.00004737000,-0.60000,3.04000
0.00004737500,-0.60000,3.04000
0.00004738000,-0.60000,3.12000
0.00004738500,-0.60000,3.12000
0.00004739000,-0.60000,3.12000
0.00004739500,-0.60000,3.04000
0.00004740000,-0.60000,3.04000
0.00004740500,-0.60000,3.04000
0.00004741000,-0.60000,3.12000
0.00004741500,-0.60000,3.12000
0.00004742000,-0.60000,3.12000
0.00004742500,-0.60000,3.12000
0.00004743000,-0.60000,3.12000
0.00004743500,-0.80000,3.12000
0.00004744000,-0.80000,3.20000
0.00004744500,-0.80000,3.12000
0.00004745000,-0.60000,3.12000
0.00004745500,-0.60000,3.12000
0.00004746000,-0.60000,3.12000
0.00004746500,-0.60000,3.12000
0.00004747000,-0.60000,3.12000
0.00004747500,-0.60000,3.04000
0.00004748000,-0.60000,3.12000
0.00004748500,-0.60000,3.12000
0.00004749000,-0.60000,3.12000
0.00004749500,-0.60000,3.04000
0.00004750000,-0.60000,3.12000
0.00004750500,-0.80000,3.12000
0.00004751000,-0.60000,3.20000
0.00004751500,-0.60000,3.12000
0.00004752000,-0.60000,3.04000
0.00004752500,-0.80000,3.12000
0.00004753000,-0.60000,3.12000
0.00004753500,-0.80000,3.12000
0.00004754000,-0.60000,3.04000
0.00004754500,-0.60000,3.04000
0.00004755000,-0.80000,3.12000
0.00004755500,-0.80000,3.12000
0.00004756000,-0.80000,3.12000
0.00004756500,-0.60000,3.12000
0.00004757000,-0.60000,3.12000
0.00004757500,-0.80000,3.04000
0.00004758000,-0.60000,3.12000
0.00004758500,-0.60000,3.04000
0.00004759000,-0.60000,3.12000
0.00004759500,-0.60000,3.12000
0.00004760000,-0.60000,3.12000
0.00004760500,-0.60000,3.04000
0.00004761000,-0.60000,3.04000
0.00004761500,-0.60000,3.04000
0.00004762000,-0.60000,3.04000
0.00004762500,-0.60000,3.12000
0.00004763000,-0.60000,3.12000
0.00004763500,-0.80000,3.20000
0.00004764000,-0.80000,3.12000
0.00004764500,-0.60000,3.12000
0.00004765000,-0.80000,3.12000
0.00004765500,-0.60000,3.12000
0.00004766000,-0.80000,3.12000
0.00004766500,-0.80000,3.04000
0.00004767000,-0.60000,3.12000
0.00004767500,-0.60000,3.12000
0.00004768000,-0.60000,3.04000
0.00004768500,-0.80000,3.12000
0.00004769000,-0.60000,3.12000
0.00004769500,-0.60000,3.12000
0.00004770000,-0.60000,3.04000
0.00004770500,-0.60000,3.04000
0.00004771000,-0.60000,3.12000
0.00004771500,-0.80000,3.04000
0.00004772000,-0.60000,3.12000
0.00004772500,-0.80000,3.04000
0.00004773000,-0.80000,3.04000
0.00004773500,-0.60000,3.12000
0.00004774000,-0.60000,3.12000
0.00004774500,-0.80000,3.04000
0.00004775000,-0.60000,3.12000
0.00004775500,-0.60000,3.12000
0.00004776000,-0.80000,3.12000
0.00004776500,-0.80000,3.12000
0.00004777000,-0.80000,3.12000
0.00004777500,-0.80000,3.12000
0.00004778000,-0.60000,3.20000
0.00004778500,-0.80000,3.04000
0.00004779000,-0.80000,3.12000
0.00004779500,-0.80000,3.12000
0.00004780000,-0.80000,3.12000
0.00004780500,-0.80000,3.12000
0.00004781000,-0.60000,3.12000
0.00004781500,-0.80000,3.20000
0.00004782000,-0.60000,3.04000
0.00004782500,-0.80000,3.12000
0.00004783000,-0.80000,3.20000
0.00004783500,-0.60000,3.12000
0.00004784000,-0.80000,3.12000
0.00004784500,-0.80000,3.12000
0.00004785000,-0.80000,3.12000
0.00004785500,-0.80000,3.12000
0.00004786000,-0.80000,3.12000
0.00004786500,-0.80000,3.12000
0.00004787000,-0.60000,3.04000
0.00004787500,-0.80000,3.12000
0.00004788000,-0.60000,3.04000
0.00004788500,-0.80000,3.20000
0.00004789000,-0.80000,3.04000
0.00004789500,-0.80000,3.04000
0.00004790000,-0.80000,3.12000
0.00004790500,-0.80000,3.04000
0.00004791000,-0.80000,3.04000
0.00004791500,-0.80000,3.12000
0.00004792000,-0.80000,3.12000
0.00004792500,-0.80000,3.12000
0.00004793000,-0.80000,3.12000
0.00004793500,-0.80000,3.20000
0.00004794000,-0.80000,3.12000
0.00004794500,-0.80000,3.12000
0.00004795000,-0.80000,3.12000
0.00004795500,-0.80000,3.12000
0.00004796000,-0.80000,3.20000
0.00004796500,-0.80000,3.12000
0.00004797000,-0.80000,3.12000
0.00004797500,-0.80000,3.04000
0.00004798000,-0.80000,3.12000
0.00004798500,-0.80000,3.04000
0.00004799000,-0.80000,3.04000
0.00004799500,-0.80000,3.12000
0.00004800000,-0.80000,3.04000
0.00004800500,-1.00000,3.04000
0.00004801000,-0.80000,3.12000
0.00004801500,-0.80000,3.12000
0.00004802000,-0.80000,3.12000
0.00004802500,-0.80000,3.20000
0.00004803000,-0.80000,3.04000
0.00004803500,-0.80000,3.12000
0.00004804000,-0.80000,3.12000
0.00004804500,-0.80000,3.12000
0.00004805000,-0.80000,3.04000
0.00004805500,-1.00000,3.12000
0.00004806000,-0.80000,3.04000
0.00004806500,-0.80000,3.04000
0.00004807000,-0.80000,3.04000
0.00004807500,-0.80000,3.04000
0.00004808000,-0.80000,3.04000
0.00004808500,-0.80000,3.12000
0.00004809000,-1.00000,3.12000
0.00004809500,-0.80000,3.12000
0.00004810000,-0.80000,3.12000
0.00004810500,-0.80000,3.12000
0.00004811000,-1.00000,3.12000
0.00004811500,-0.80000,3.12000
0.00004812000,-0.80000,3.20000
0.00004812500,-0.80000,3.12000
0.00004813000,-0.80000,3.12000
0.00004813500,-1.00000,3.20000
0.00004814000,-0.80000,3.12000
0.00004814500,-0.80000,3.12000
0.00004815000,-0.80000,3.12000
0.00004815500,-0.80000,3.04000
0.00004816000,-0.80000,3.04000
0.00004816500,-0.80000,3.04000
0.00004817000,-0.80000,3.04000
0.00004817500,-0.80000,3.12000
0.00004818000,-0.80000,3.12000
0.00004818500,-1.00000,3.12000
0.00004819000,-0.80000,3.12000
0.00004819500,-0.80000,3.04000
0.00004820000,-0.80000,3.12000
0.00004820500,-0.80000,3.12000
0.00004821000,-0.80000,3.12000
0.00004821500,-1.00000,3.12000
0.00004822000,-0.80000,3.20000
0.00004822500,-0.80000,3.12000
0.00004823000,-0.80000,3.12000
0.00004823500,-0.80000,3.04000
0.00004824000,-1.00000,3.04000
0.00004824500,-0.80000,3.04000
0.00004825000,-0.80000,3.12000
0.00004825500,-0.80000,3.12000
0.00004826000,-0.80000,3.12000
0.00004826500,-1.00000,3.12000
0.00004827000,-0.80000,3.12000
0.00004827500,-0.80000,3.12000
0.00004828000,-1.00000,3.04000
0.00004828500,-1.00000,3.12000
0.00004829000,-0.80000,3.12000
0.00004829500,-1.00000,3.12000
0.00004830000,-0.80000,3.04000
0.00004830500,-0.80000,3.12000
0.00004831000,-0.80000,3.04000
0.00004831500,-0.80000,3.12000
0.00004832000,-0.80000,3.12000
0.00004832500,-0.80000,3.12000
0.00004833000,-0.80000,3.12000
0.00004833500,-1.00000,3.12000
0.00004834000,-0.80000,3.04000
0.00004834500,-0.80000,3.04000
0.00004835000,-0.80000,3.20000
0.00004835500,-0.80000,3.12000
0.00004836000,-0.80000,3.12000
0.00004836500,-1.00000,3.04000
0.00004837000,-0.80000,3.12000
0.00004837500,-1.00000,3.04000
0.00004838000,-0.80000,3.12000
0.00004838500,-1.00000,3.12000
0.00004839000,-0.80000,3.04000
0.00004839500,-1.00000,3.12000
0.00004840000,-1.00000,3.20000
0.00004840500,-1.00000,3.04000
0.00004841000,-1.00000,3.12000
0.00004841500,-1.00000,3.04000
0.00004842000,-1.00000,3.12000
0.00004842500,-0.80000,3.12000
0.00004843000,-1.00000,3.12000
0.00004843500,-0.80000,3.12000
0.00004844000,-0.80000,3.12000
0.00004844500,-0.80000,3.12000
0.00004845000,-0.80000,3.12000
0.00004845500,-1.00000,3.12000
0.00004846000,-0.80000,3.12000
0.00004846500,-1.00000,3.04000
0.00004847000,-0.80000,3.12000
0.00004847500,-1.00000,3.12000
0.00004848000,-0.80000,3.20000
0.00004848500,-1.00000,3.12000
0.00004849000,-0.80000,3.12000
0.00004849500,-1.00000,3.12000
0.00004850000,-1.00000,3.12000
0.00004850500,-1.00000,3.12000
0.00004851000,-1.00000,3.12000
0.00004851500,-1.00000,3.20000
0.00004852000,-1.00000,3.12000
0.00004852500,-0.80000,3.12000
0.00004853000,-1.00000,3.12000
0.00004853500,-1.00000,3.12000
0.00004854000,-1.00000,3.12000
0.00004854500,-1.00000,3.12000
0.00004855000,-0.80000,3.20000
0.00004855500,-1.00000,3.04000
0.00004856000,-1.00000,3.04000
0.00004856500,-0.80000,3.04000
0.00004857000,-1.00000,3.12000
0.00004857500,-1.00000,3.12000
0.00004858000,-1.00000,3.12000
0.00004858500,-1.00000,3.12000
0.00004859000,-0.80000,3.20000
0.00004859500,-1.00000,3.12000
0.00004860000,-1.00000,3.20000
0.00004860500,-1.00000,3.12000
0.00004861000,-0.80000,3.04000
0.00004861500,-1.00000,3.12000
0.00004862000,-0.80000,3.12000
0.00004862500,-1.00000,3.12000
0.00004863000,-1.00000,3.12000
0.00004863500,-1.00000,3.04000
0.00004864000,-1.00000,3.12000
0.00004864500,-1.00000,3.12000
0.00004865000,-0.80000,3.20000
0.00004865500,-1.00000,3.12000
0.00004866000,-1.00000,3.12000
0.00004866500,-1.00000,3.12000
0.00004867000,-1.00000,3.12000
0.00004867500,-1.00000,3.12000
0.00004868000,-1.00000,3.04000
0.00004868500,-1.00000,3.12000
0.00004869000,-1.00000,3.04000
0.00004869500,-1.00000,3.12000
0.00004870000,-0.80000,3.12000
0.00004870500,-1.00000,3.12000
0.00004871000,-1.00000,3.20000
0.00004871500,-1.00000,3.12000
0.00004872000,-0.80000,3.12000
0.00004872500,-1.00000,3.20000
0.00004873000,-1.00000,3.12000
0.00004873500,-1.00000,3.12000
0.00004874000,-0.80000,3.04000
0.00004874500,-1.00000,3.12000
0.00004875000,-1.00000,3.12000
0.00004875500,-1.00000,3.12000
0.00004876000,-1.00000,3.12000
0.00004876500,-1.00000,3.04000
0.00004877000,-1.00000,3.12000
0.00004877500,-1.00000,3.12000
0.00004878000,-1.00000,3.20000
0.00004878500,-1.00000,3.20000
0.00004879000,-1.00000,3.12000
0.00004879500,-1.00000,3.12000
0.00004880000,-1.00000,3.12000
0.00004880500,-1.00000,3.12000
0.00004881000,-1.00000,3.12000
0.00004881500,-1.00000,3.04000
0.00004882000,-1.00000,3.12000
0.00004882500,-1.00000,3.12000
0.00004883000,-1.00000,3.12000
0.00004883500,-1.00000,3.12000
0.00004884000,-1.00000,3.12000
0.00004884500,-1.00000,3.12000
0.00004885000,-1.00000,3.04000
0.00004885500,-1.00000,3.12000
0.00004886000,-1.00000,3.12000
0.00004886500,-1.00000,3.12000
0.00004887000,-1.00000,3.12000
0.00004887500,-1.00000,3.12000
0.00004888000,-1.00000,3.04000
0.00004888500,-1.00000,3.04000
0.00004889000,-1.00000,3.12000
0.00004889500,-1.00000,3.12000
0.00004890000,-1.00000,3.12000
0.00004890500,-1.00000,3.20000
0.00004891000,-1.00000,3.12000
0.00004891500,-1.00000,3.12000
0.00004892000,-1.00000,3.04000
0.00004892500,-1.00000,3.12000
0.00004893000,-1.00000,3.20000
0.00004893500,-1.00000,3.12000
0.00004894000,-1.20000,3.12000
0.00004894500,-1.00000,3.12000
0.00004895000,-1.00000,3.12000
0.00004895500,-1.00000,3.12000
0.00004896000,-1.00000,3.12000
0.00004896500,-1.00000,3.20000
0.00004897000,-1.00000,3.12000
0.00004897500,-1.00000,3.12000
0.00004898000,-1.00000,3.04000
0.00004898500,-1.00000,3.12000
0.00004899000,-1.00000,3.04000
0.00004899500,-1.00000,3.12000
0.00004900000,-1.00000,3.12000
0.00004900500,-1.20000,3.04000
0.00004901000,-1.00000,3.12000
0.00004901500,-1.00000,3.12000
0.00004902000,-1.00000,3.04000
0.00004902500,-1.00000,3.04000
0.00004903000,-1.00000,3.12000
0.00004903500,-1.00000,3.04000
0.00004904000,-1.00000,3.12000
0.00004904500,-1.20000,3.12000
0.00004905000,-1.00000,3.12000
0.00004905500,-1.00000,3.12000
0.00004906000,-1.20000,3.12000
0.00004906500,-1.00000,3.12000
0.00004907000,-1.00000,3.04000
0.00004907500,-1.20000,3.12000
0.00004908000,-1.00000,3.12000
0.00004908500,-1.00000,3.12000
0.00004909000,-1.00000,3.20000
0.00004909500,-1.20000,3.12000
0.00004910000,-1.00000,3.04000
0.00004910500,-1.00000,3.12000
0.00004911000,-1.00000,3.12000
0.00004911500,-1.20000,3.04000
0.00004912000,-1.00000,3.12000
0.00004912500,-1.00000,3.04000
0.00004913000,-1.00000,3.20000
0.00004913500,-1.20000,3.12000
0.00004914000,-1.00000,3.12000
0.00004914500,-1.00000,3.04000
0.00004915000,-1.00000,3.12000
0.00004915500,-1.20000,3.04000
0.00004916000,-1.00000,3.12000
0.00004916500,-1.20000,3.12000
0.00004917000,-1.00000,3.12000
0.00004917500,-1.20000,3.12000
0.00004918000,-1.00000,3.12000
0.00004918500,-1.00000,3.04000
0.00004919000,-1.20000,3.12000
0.00004919500,-1.00000,3.12000
0.00004920000,-1.00000,3.12000
0.00004920500,-1.20000,3.12000
0.00004921000,-0.80000,3.12000
0.00004921500,-0.80000,3.12000
0.00004922000,-1.00000,3.12000
0.00004922500,-1.40000,3.12000
0.00004923000,-1.20000,3.12000
0.00004923500,-1.20000,3.12000
0.00004924000,-1.20000,3.12000
0.00004924500,-1.00000,3.12000
0.00004925000,-1.20000,3.12000
0.00004925500,-1.20000,3.12000
0.00004926000,-1.20000,3.12000
0.00004926500,-0.80000,3.12000
0.00004927000,-0.80000,3.12000
0.00004927500,-0.80000,3.04000
0.00004928000,-1.40000,3.20000
0.00004928500,-1.20000,3.12000
0.00004929000,-1.00000,3.12000
0.00004929500,-0.60000,3.12000
0.00004930000,-1.00000,3.12000
0.00004930500,-1.40000,3.12000
0.00004931000,-1.40000,3.20000
0.00004931500,-1.20000,3.04000
0.00004932000,-0.80000,3.12000
0.00004932500,-0.80000,3.12000
0.00004933000,-1.20000,3.12000
0.00004933500,-1.80000,3.12000
0.00004934000,-1.00000,3.12000
0.00004934500,-1.00000,3.12000
0.00004935000,-0.60000,3.04000
0.00004935500,-1.00000,3.12000
0.00004936000,-1.20000,3.04000
0.00004936500,-1.40000,3.12000
0.00004937000,-1.00000,3.12000
0.00004937500,-0.80000,3.12000
0.00004938000,-1.00000,3.04000
0.00004938500,-1.40000,3.12000
0.00004939000,-1.40000,3.12000
0.00004939500,-1.20000,3.04000
0.00004940000,-0.80000,3.04000
0.00004940500,-1.00000,3.04000
0.00004941000,-1.20000,3.12000
0.00004941500,-1.20000,3.12000
0.00004942000,-1.20000,3.12000
0.00004942500,-0.80000,3.04000
0.00004943000,-1.00000,3.12000
0.00004943500,-1.20000,3.12000
0.00004944000,-1.20000,3.12000
0.00004944500,-1.20000,3.12000
0.00004945000,-1.00000,3.12000
0.00004945500,-1.20000,3.04000
0.00004946000,-1.00000,3.12000
0.00004946500,-1.20000,3.04000
0.00004947000,-1.00000,3.04000
0.00004947500,-1.20000,3.12000
0.00004948000,-1.00000,3.12000
0.00004948500,-1.20000,3.04000
0.00004949000,-1.20000,3.20000
0.00004949500,-1.20000,3.12000
0.00004950000,-1.00000,3.12000
0.00004950500,-1.00000,3.04000
0.00004951000,-1.20000,3.12000
0.00004951500,-1.20000,3.04000
0.00004952000,-1.20000,3.12000
0.00004952500,-1.00000,3.12000
0.00004953000,-1.00000,3.20000
0.00004953500,-1.20000,3.12000
0.00004954000,-1.40000,3.12000
0.00004954500,-1.40000,3.12000
0.00004955000,-1.20000,3.04000
0.00004955500,-1.00000,3.12000
0.00004956000,-1.00000,3.12000
0.00004956500,-1.40000,3.04000
0.00004957000,-1.20000,3.04000
0.00004957500,-1.00000,3.12000
0.00004958000,-0.80000,3.04000
0.00004958500,-1.00000,3.04000
0.00004959000,-1.20000,3.20000
0.00004959500,-1.40000,3.12000
0.00004960000,-1.20000,3.12000
0.00004960500,-1.00000,3.12000
0.00004961000,-1.00000,3.04000
0.00004961500,-1.20000,3.04000
0.00004962000,-1.20000,3.04000
0.00004962500,-1.20000,3.12000
0.00004963000,-1.00000,3.12000
0.00004963500,-1.20000,3.12000
0.00004964000,-1.20000,3.12000
0.00004964500,-1.20000,3.04000
0.00004965000,-1.20000,3.04000
0.00004965500,-1.20000,3.12000
0.00004966000,-1.00000,3.04000
0.00004966500,-1.00000,3.12000
0.00004967000,-1.20000,3.04000
0.00004967500,-1.40000,3.12000
0.00004968000,-1.00000,3.12000
0.00004968500,-1.20000,3.20000
0.00004969000,-1.20000,3.20000
0.00004969500,-1.20000,3.12000
0.00004970000,-1.20000,3.04000
0.00004970500,-1.20000,3.12000
0.00004971000,-1.20000,3.12000
0.00004971500,-1.00000,3.12000
0.00004972000,-1.20000,3.12000
0.00004972500,-1.20000,3.12000
0.00004973000,-1.20000,3.12000
0.00004973500,-1.00000,3.04000
0.00004974000,-1.00000,3.12000
0.00004974500,-1.20000,3.20000
0.00004975000,-1.20000,3.12000
0.00004975500,-1.20000,3.04000
0.00004976000,-1.20000,3.12000
0.00004976500,-1.20000,3.12000
0.00004977000,-1.20000,3.12000
0.00004977500,-1.20000,3.20000
0.00004978000,-1.20000,3.20000
0.00004978500,-1.20000,3.04000
0.00004979000,-1.20000,3.04000
